date,scenario,installer,detail,score
2017-10-20 08:41,os-odl-fdio_dvr-noha,apex,6/33,18.0
2017-10-20 08:41,os-nosdn-bar-noha,apex,18/18,100.0
2017-10-20 08:41,os-odl-nofeature-noha,apex,18/20,90.0
2017-10-20 08:41,os-nosdn-bar-ha,apex,26/27,96.0
2017-10-20 08:41,os-nosdn-calipso-noha,apex,18/18,100.0
2017-10-20 08:41,os-nosdn-nofeature-ha,apex,26/27,96.0
2017-10-20 08:41,os-nosdn-kvm-noha,compass,26/27,96.0
2017-10-20 08:41,os-odl-sfc-noha,compass,20/30,67.0
2017-10-20 08:41,os-odl_l2-moon-noha,compass,24/30,80.0
2017-10-20 08:41,os-odl_l3-nofeature-ha,compass,21/27,78.0
2017-10-20 08:41,os-nosdn-kvm-ha,compass,26/27,96.0
2017-10-20 08:41,os-odl-sfc-ha,compass,26/30,87.0
2017-10-20 08:41,os-nosdn-nofeature-noha,compass,26/27,96.0
2017-10-20 08:41,os-nosdn-ovs_dpdk-ha,compass,2/18,11.0
2017-10-20 08:41,os-nosdn-ovs_dpdk-noha,compass,3/27,11.0
2017-10-20 08:41,os-odl_l3-nofeature-noha,compass,14/18,78.0
2017-10-20 08:41,os-odl_l2-moon-ha,compass,26/30,87.0
2017-10-20 08:41,os-nosdn-nofeature-ha,compass,24/27,89.0
2017-10-20 08:41,os-nosdn-nofeature-ha,daisy,26/27,96.0
2017-10-20 08:41,os-odl-nofeature-ha,daisy,25/30,83.0
2017-10-20 08:41,os-nosdn-ovs-noha,fuel@x86,25/27,93.0
2017-10-20 08:41,os-odl-nofeature-ha,fuel@x86,29/30,97.0
2017-10-20 08:41,os-odl-nofeature-noha,fuel@x86,30/30,100.0
2017-10-20 08:41,os-nosdn-nofeature-noha,fuel@x86,27/27,100.0
2017-10-20 08:41,os-nosdn-ovs-ha,fuel@x86,12/27,44.0
2017-10-20 08:41,os-nosdn-nofeature-ha,fuel@x86,15/18,83.0
2017-10-20 08:41,os-nosdn-nofeature-noha,fuel@aarch64,1/9,11.0
2017-10-20 08:41,os-nosdn-nofeature-ha,fuel@aarch64,23/27,85.0
2017-10-20 08:41,os-odl-nofeature-ha,fuel@aarch64,23/27,115.0
2017-10-20 08:41,os-ocl-nofeature-noha,joid,3/27,11.0
2017-10-20 08:41,os-ocl-nofeature-ha,joid,3/27,11.0
2017-10-20 08:41,os-nosdn-nofeature-noha,joid,15/27,56.0
2017-10-20 08:41,os-nosdn-openbaton-ha,joid,5/18,28.0
2017-10-20 08:41,os-nosdn-lxd-ha,joid,2/15,13.0
2017-10-20 08:41,os-nosdn-lxd-noha,joid,3/15,20.0
2017-10-20 08:41,os-nosdn-nofeature-ha,joid,10/18,56.0
