date,scenario,installer,detail,score
2017-04-03 01:45,os-odl_l2-sfc-ha,fuel,39/45,87.0
2017-04-03 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-04-03 01:45,os-odl_l2-bgpvpn-noha,fuel,39/42,93.0
2017-04-03 01:45,os-odl_l2-nofeature-ha,fuel,38/42,90.0
2017-04-03 01:45,os-nosdn-nofeature-ha,fuel,36/39,92.0
2017-04-03 01:45,os-nosdn-lxd-noha,joid,18/24,75.0
2017-04-03 01:45,os-nosdn-nofeature-noha,joid,32/33,97.0
2017-04-03 01:45,os-nosdn-lxd-ha,joid,12/24,50.0
2017-04-03 01:45,os-nosdn-nofeature-ha,joid,32/33,97.0
2017-04-03 01:45,os-odl_l2-nofeature-ha,joid,6/36,17.0
2017-04-04 01:45,os-nosdn-fdio-noha,apex,15/30,50.0
2017-04-04 01:45,os-odl-gluon-noha,apex,30/36,83.0
2017-04-04 01:45,os-ovn-nofeature-noha,apex,3/33,9.0
2017-04-04 01:45,os-odl_l2-fdio-noha,apex,29/36,81.0
2017-04-04 01:45,os-odl_l3-fdio-noha,apex,6/30,20.0
2017-04-04 01:45,os-odl_l3-nofeature-ha,apex,26/33,79.0
2017-04-04 01:45,os-nosdn-kvm-ha,apex,33/33,100.0
2017-04-04 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-04-04 01:45,os-odl-bgpvpn-ha,apex,22/36,61.0
2017-04-04 01:45,os-odl_l3-ovs-ha,apex,4/33,12.0
2017-04-04 01:45,os-nosdn-ovs-ha,apex,4/33,12.0
2017-04-04 01:45,os-odl_l2-fdio-ha,apex,26/36,72.0
2017-04-04 01:45,os-nosdn-nofeature-ha,apex,33/33,100.0
2017-04-04 01:45,os-odl_l3-nofeature-ha,compass,24/30,80.0
2017-04-04 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-04-04 01:45,os-onos-nofeature-ha,compass,28/33,85.0
2017-04-04 01:45,os-odl_l2-nofeature-ha,compass,27/33,82.0
2017-04-04 01:45,os-nosdn-openo-ha,compass,29/30,97.0
2017-04-04 01:45,os-nosdn-nofeature-ha,compass,30/30,100.0
2017-04-04 01:45,os-nosdn-kvm-noha,fuel,35/36,97.0
2017-04-04 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-04-04 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-04-04 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-04-04 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-04-04 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-04-04 01:45,os-odl_l2-sfc-noha,fuel,35/42,83.0
2017-04-04 01:45,os-odl_l2-sfc-ha,fuel,39/45,87.0
2017-04-04 01:45,os-nosdn-kvm-ha,fuel,36/39,92.0
2017-04-04 01:45,os-nosdn-nofeature-noha,fuel,35/36,97.0
2017-04-04 01:45,os-odl_l2-nofeature-noha,fuel,35/39,90.0
2017-04-04 01:45,os-odl_l2-bgpvpn-ha,fuel,36/42,86.0
2017-04-04 01:45,os-odl_l3-nofeature-ha,fuel,34/39,87.0
2017-04-04 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-04-04 01:45,os-odl_l2-bgpvpn-noha,fuel,39/42,93.0
2017-04-04 01:45,os-odl_l2-nofeature-ha,fuel,38/42,90.0
2017-04-04 01:45,os-odl_l3-nofeature-noha,fuel,34/36,94.0
2017-04-04 01:45,os-nosdn-nofeature-ha,fuel,37/39,95.0
2017-04-04 01:45,os-nosdn-lxd-noha,joid,18/24,75.0
2017-04-04 01:45,os-nosdn-nofeature-noha,joid,32/33,97.0
2017-04-04 01:45,os-nosdn-lxd-ha,joid,12/24,50.0
2017-04-04 01:45,os-nosdn-nofeature-ha,joid,32/33,97.0
2017-04-04 01:45,os-odl_l2-nofeature-ha,joid,6/36,17.0
2017-04-05 01:45,os-nosdn-fdio-noha,apex,15/30,50.0
2017-04-05 01:45,os-odl-gluon-noha,apex,29/36,81.0
2017-04-05 01:45,os-ovn-nofeature-noha,apex,6/33,18.0
2017-04-05 01:45,os-odl_l2-fdio-noha,apex,29/36,81.0
2017-04-05 01:45,os-odl_l3-fdio-noha,apex,6/30,20.0
2017-04-05 01:45,os-odl-bgpvpn-ha,apex,21/36,58.0
2017-04-05 01:45,os-nosdn-kvm-ha,apex,33/33,100.0
2017-04-05 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-04-05 01:45,os-odl_l3-nofeature-ha,apex,26/33,79.0
2017-04-05 01:45,os-odl_l3-ovs-ha,apex,6/33,18.0
2017-04-05 01:45,os-nosdn-ovs-ha,apex,4/33,12.0
2017-04-05 01:45,os-odl_l2-fdio-ha,apex,28/36,78.0
2017-04-05 01:45,os-nosdn-nofeature-ha,apex,33/33,100.0
2017-04-05 01:45,os-odl_l3-nofeature-ha,compass,24/30,80.0
2017-04-05 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-04-05 01:45,os-onos-nofeature-ha,compass,28/33,85.0
2017-04-05 01:45,os-odl_l2-nofeature-ha,compass,28/33,85.0
2017-04-05 01:45,os-nosdn-openo-ha,compass,29/30,97.0
2017-04-05 01:45,os-nosdn-nofeature-ha,compass,30/30,100.0
2017-04-05 01:45,os-nosdn-kvm-noha,fuel,35/36,97.0
2017-04-05 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-04-05 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-04-05 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-04-05 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-04-05 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-04-05 01:45,os-odl_l2-sfc-noha,fuel,36/42,86.0
2017-04-05 01:45,os-odl_l2-sfc-ha,fuel,39/45,87.0
2017-04-05 01:45,os-nosdn-kvm-ha,fuel,36/39,92.0
2017-04-05 01:45,os-nosdn-nofeature-noha,fuel,35/36,97.0
2017-04-05 01:45,os-odl_l2-nofeature-noha,fuel,35/39,90.0
2017-04-05 01:45,os-odl_l2-bgpvpn-ha,fuel,36/42,86.0
2017-04-05 01:45,os-odl_l3-nofeature-ha,fuel,35/39,90.0
2017-04-05 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-04-05 01:45,os-odl_l2-bgpvpn-noha,fuel,39/42,93.0
2017-04-05 01:45,os-odl_l2-nofeature-ha,fuel,37/42,88.0
2017-04-05 01:45,os-odl_l3-nofeature-noha,fuel,33/36,92.0
2017-04-05 01:45,os-nosdn-nofeature-ha,fuel,36/39,92.0
2017-04-05 01:45,os-nosdn-lxd-noha,joid,18/24,75.0
2017-04-05 01:45,os-nosdn-nofeature-noha,joid,32/33,97.0
2017-04-05 01:45,os-odl_l2-nofeature-ha,joid,3/36,8.0
2017-04-05 01:45,os-nosdn-nofeature-ha,joid,32/33,97.0
2017-04-05 01:45,os-nosdn-lxd-ha,joid,12/24,50.0
2017-04-06 01:45,os-nosdn-fdio-noha,apex,15/30,50.0
2017-04-06 01:45,os-odl-gluon-noha,apex,29/36,81.0
2017-04-06 01:45,os-ovn-nofeature-noha,apex,6/33,18.0
2017-04-06 01:45,os-odl_l2-fdio-noha,apex,29/36,81.0
2017-04-06 01:45,os-odl_l3-fdio-noha,apex,4/30,13.0
2017-04-06 01:45,os-odl-bgpvpn-ha,apex,27/36,75.0
2017-04-06 01:45,os-odl_l2-fdio-ha,apex,28/36,78.0
2017-04-06 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-04-06 01:45,os-odl_l3-nofeature-ha,apex,25/33,76.0
2017-04-06 01:45,os-odl_l3-ovs-ha,apex,6/33,18.0
2017-04-06 01:45,os-nosdn-ovs-ha,apex,4/33,12.0
2017-04-06 01:45,os-nosdn-kvm-ha,apex,22/33,67.0
2017-04-06 01:45,os-nosdn-nofeature-ha,apex,32/33,97.0
2017-04-06 01:45,os-odl_l3-nofeature-ha,compass,24/30,80.0
2017-04-06 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-04-06 01:45,os-onos-nofeature-ha,compass,28/33,85.0
2017-04-06 01:45,os-odl_l2-nofeature-ha,compass,29/33,88.0
2017-04-06 01:45,os-nosdn-openo-ha,compass,29/30,97.0
2017-04-06 01:45,os-nosdn-nofeature-ha,compass,30/30,100.0
2017-04-06 01:45,os-nosdn-kvm-noha,fuel,35/36,97.0
2017-04-06 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-04-06 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-04-06 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-04-06 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-04-06 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-04-06 01:45,os-odl_l2-sfc-noha,fuel,36/42,86.0
2017-04-06 01:45,os-odl_l2-sfc-ha,fuel,39/45,87.0
2017-04-06 01:45,os-nosdn-kvm-ha,fuel,37/39,95.0
2017-04-06 01:45,os-nosdn-nofeature-noha,fuel,35/36,97.0
2017-04-06 01:45,os-odl_l2-nofeature-noha,fuel,35/39,90.0
2017-04-06 01:45,os-odl_l2-bgpvpn-ha,fuel,36/42,86.0
2017-04-06 01:45,os-odl_l3-nofeature-ha,fuel,35/39,90.0
2017-04-06 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-04-06 01:45,os-odl_l2-bgpvpn-noha,fuel,39/42,93.0
2017-04-06 01:45,os-odl_l2-nofeature-ha,fuel,38/42,90.0
2017-04-06 01:45,os-odl_l3-nofeature-noha,fuel,32/36,89.0
2017-04-06 01:45,os-nosdn-nofeature-ha,fuel,35/39,90.0
2017-04-06 01:45,os-nosdn-lxd-noha,joid,18/24,75.0
2017-04-06 01:45,os-nosdn-nofeature-noha,joid,32/33,97.0
2017-04-06 01:45,os-odl_l2-nofeature-ha,joid,3/36,8.0
2017-04-06 01:45,os-nosdn-nofeature-ha,joid,32/33,97.0
2017-04-06 01:45,os-nosdn-lxd-ha,joid,12/24,50.0
2017-04-07 01:45,os-nosdn-fdio-noha,apex,15/30,50.0
2017-04-07 01:45,os-odl-gluon-noha,apex,27/36,75.0
2017-04-07 01:45,os-ovn-nofeature-noha,apex,6/33,18.0
2017-04-07 01:45,os-odl_l2-fdio-noha,apex,30/36,83.0
2017-04-07 01:45,os-odl_l3-fdio-noha,apex,6/30,20.0
2017-04-07 01:45,os-odl-bgpvpn-ha,apex,27/36,75.0
2017-04-07 01:45,os-odl_l2-fdio-ha,apex,28/36,78.0
2017-04-07 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-04-07 01:45,os-odl_l3-nofeature-ha,apex,25/33,76.0
2017-04-07 01:45,os-odl_l3-ovs-ha,apex,6/33,18.0
2017-04-07 01:45,os-nosdn-ovs-ha,apex,6/33,18.0
2017-04-07 01:45,os-nosdn-kvm-ha,apex,32/33,97.0
2017-04-07 01:45,os-nosdn-nofeature-ha,apex,32/33,97.0
2017-04-07 01:45,os-odl_l3-nofeature-ha,compass,23/30,77.0
2017-04-07 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-04-07 01:45,os-onos-nofeature-ha,compass,28/33,85.0
2017-04-07 01:45,os-odl_l2-nofeature-ha,compass,29/33,88.0
2017-04-07 01:45,os-nosdn-openo-ha,compass,29/30,97.0
2017-04-07 01:45,os-nosdn-nofeature-ha,compass,29/30,97.0
2017-04-07 01:45,os-nosdn-kvm-noha,fuel,35/36,97.0
2017-04-07 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-04-07 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-04-07 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-04-07 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-04-07 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-04-07 01:45,os-odl_l2-nofeature-noha,fuel,33/39,85.0
2017-04-07 01:45,os-odl_l2-sfc-noha,fuel,36/42,86.0
2017-04-07 01:45,os-odl_l3-nofeature-ha,fuel,34/39,87.0
2017-04-07 01:45,os-nosdn-kvm-ha,fuel,37/39,95.0
2017-04-07 01:45,os-nosdn-nofeature-noha,fuel,35/36,97.0
2017-04-07 01:45,os-odl_l3-nofeature-noha,fuel,32/36,89.0
2017-04-07 01:45,os-odl_l2-bgpvpn-ha,fuel,38/42,90.0
2017-04-07 01:45,os-odl_l2-sfc-ha,fuel,42/45,93.0
2017-04-07 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-04-07 01:45,os-odl_l2-bgpvpn-noha,fuel,39/42,93.0
2017-04-07 01:45,os-odl_l2-nofeature-ha,fuel,37/42,88.0
2017-04-07 01:45,os-nosdn-nofeature-ha,fuel,36/39,92.0
2017-04-07 01:45,os-nosdn-lxd-noha,joid,18/24,75.0
2017-04-07 01:45,os-nosdn-nofeature-noha,joid,32/33,97.0
2017-04-07 01:45,os-odl_l2-nofeature-ha,joid,3/36,8.0
2017-04-07 01:45,os-nosdn-nofeature-ha,joid,32/33,97.0
2017-04-07 01:45,os-nosdn-lxd-ha,joid,12/24,50.0
2017-04-08 01:45,os-nosdn-fdio-noha,apex,15/30,50.0
2017-04-08 01:45,os-odl-gluon-noha,apex,27/36,75.0
2017-04-08 01:45,os-ovn-nofeature-noha,apex,6/33,18.0
2017-04-08 01:45,os-odl_l2-fdio-noha,apex,30/36,83.0
2017-04-08 01:45,os-odl_l3-fdio-noha,apex,6/30,20.0
2017-04-08 01:45,os-odl_l3-nofeature-ha,apex,18/33,55.0
2017-04-08 01:45,os-nosdn-kvm-ha,apex,32/33,97.0
2017-04-08 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-04-08 01:45,os-odl-bgpvpn-ha,apex,19/36,53.0
2017-04-08 01:45,os-odl_l3-ovs-ha,apex,6/33,18.0
2017-04-08 01:45,os-nosdn-ovs-ha,apex,6/33,18.0
2017-04-08 01:45,os-odl_l2-fdio-ha,apex,27/36,75.0
2017-04-08 01:45,os-nosdn-nofeature-ha,apex,32/33,97.0
2017-04-08 01:45,os-odl_l3-nofeature-ha,compass,26/30,87.0
2017-04-08 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-04-08 01:45,os-onos-nofeature-ha,compass,28/33,85.0
2017-04-08 01:45,os-odl_l2-nofeature-ha,compass,29/33,88.0
2017-04-08 01:45,os-nosdn-openo-ha,compass,29/30,97.0
2017-04-08 01:45,os-nosdn-nofeature-ha,compass,29/30,97.0
2017-04-08 01:45,os-nosdn-kvm-noha,fuel,35/36,97.0
2017-04-08 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-04-08 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-04-08 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-04-08 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-04-08 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-04-08 01:45,os-odl_l2-sfc-noha,fuel,35/42,83.0
2017-04-08 01:45,os-odl_l3-nofeature-ha,fuel,35/39,90.0
2017-04-08 01:45,os-nosdn-kvm-ha,fuel,37/39,95.0
2017-04-08 01:45,os-nosdn-nofeature-noha,fuel,35/36,97.0
2017-04-08 01:45,os-odl_l2-nofeature-noha,fuel,33/39,85.0
2017-04-08 01:45,os-odl_l2-bgpvpn-ha,fuel,37/42,88.0
2017-04-08 01:45,os-odl_l2-sfc-ha,fuel,42/45,93.0
2017-04-08 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-04-08 01:45,os-odl_l2-bgpvpn-noha,fuel,39/42,93.0
2017-04-08 01:45,os-odl_l2-nofeature-ha,fuel,37/42,88.0
2017-04-08 01:45,os-odl_l3-nofeature-noha,fuel,32/36,89.0
2017-04-08 01:45,os-nosdn-nofeature-ha,fuel,35/39,90.0
2017-04-08 01:45,os-nosdn-lxd-noha,joid,12/24,50.0
2017-04-08 01:45,os-nosdn-nofeature-noha,joid,22/33,67.0
2017-04-08 01:45,os-odl_l2-nofeature-ha,joid,3/36,8.0
2017-04-08 01:45,os-nosdn-nofeature-ha,joid,32/33,97.0
2017-04-08 01:45,os-nosdn-lxd-ha,joid,12/24,50.0
2017-04-09 01:45,os-odl-gluon-noha,apex,18/36,50.0
2017-04-09 01:45,os-ovn-nofeature-noha,apex,6/33,18.0
2017-04-09 01:45,os-odl_l2-fdio-noha,apex,22/36,61.0
2017-04-09 01:45,os-odl_l3-ovs-ha,apex,6/33,18.0
2017-04-09 01:45,os-odl-bgpvpn-ha,apex,19/36,53.0
2017-04-09 01:45,os-odl_l2-fdio-ha,apex,27/36,75.0
2017-04-09 01:45,os-odl_l3-fdio-noha,apex,4/30,13.0
2017-04-09 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-04-09 01:45,os-odl_l3-nofeature-ha,apex,18/33,55.0
2017-04-09 01:45,os-nosdn-ovs-ha,apex,4/33,12.0
2017-04-09 01:45,os-nosdn-kvm-ha,apex,22/33,67.0
2017-04-09 01:45,os-nosdn-nofeature-ha,apex,32/33,97.0
2017-04-09 01:45,os-odl_l3-nofeature-ha,compass,24/30,80.0
2017-04-09 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-04-09 01:45,os-onos-nofeature-ha,compass,27/33,82.0
2017-04-09 01:45,os-odl_l2-nofeature-ha,compass,29/33,88.0
2017-04-09 01:45,os-nosdn-openo-ha,compass,29/30,97.0
2017-04-09 01:45,os-nosdn-nofeature-ha,compass,28/30,93.0
2017-04-09 01:45,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-04-09 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-04-09 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-04-09 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-04-09 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-04-09 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-04-09 01:45,os-odl_l2-nofeature-noha,fuel,33/39,85.0
2017-04-09 01:45,os-odl_l2-sfc-noha,fuel,35/42,83.0
2017-04-09 01:45,os-odl_l3-nofeature-ha,fuel,34/39,87.0
2017-04-09 01:45,os-nosdn-kvm-ha,fuel,38/39,97.0
2017-04-09 01:45,os-nosdn-nofeature-noha,fuel,35/36,97.0
2017-04-09 01:45,os-odl_l3-nofeature-noha,fuel,33/36,92.0
2017-04-09 01:45,os-odl_l2-bgpvpn-ha,fuel,37/42,88.0
2017-04-09 01:45,os-odl_l2-sfc-ha,fuel,40/45,89.0
2017-04-09 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-04-09 01:45,os-odl_l2-bgpvpn-noha,fuel,39/42,93.0
2017-04-09 01:45,os-odl_l2-nofeature-ha,fuel,39/42,93.0
2017-04-09 01:45,os-nosdn-nofeature-ha,fuel,36/39,92.0
2017-04-09 01:45,os-nosdn-lxd-noha,joid,12/24,50.0
2017-04-09 01:45,os-nosdn-nofeature-noha,joid,22/33,67.0
2017-04-09 01:45,os-odl_l2-nofeature-ha,joid,3/36,8.0
2017-04-09 01:45,os-nosdn-nofeature-ha,joid,22/33,67.0
2017-04-09 01:45,os-nosdn-lxd-ha,joid,12/24,50.0
2017-04-10 01:45,os-odl-gluon-noha,apex,18/36,50.0
2017-04-10 01:45,os-ovn-nofeature-noha,apex,6/33,18.0
2017-04-10 01:45,os-odl_l2-fdio-noha,apex,22/36,61.0
2017-04-10 01:45,os-odl_l3-ovs-ha,apex,6/33,18.0
2017-04-10 01:45,os-odl-bgpvpn-ha,apex,19/36,53.0
2017-04-10 01:45,os-odl_l2-fdio-ha,apex,21/36,58.0
2017-04-10 01:45,os-odl_l3-fdio-noha,apex,4/30,13.0
2017-04-10 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-04-10 01:45,os-odl_l3-nofeature-ha,apex,18/33,55.0
2017-04-10 01:45,os-nosdn-ovs-ha,apex,4/33,12.0
2017-04-10 01:45,os-nosdn-kvm-ha,apex,22/33,67.0
2017-04-10 01:45,os-nosdn-nofeature-ha,apex,22/33,67.0
2017-04-10 01:45,os-odl_l3-nofeature-ha,compass,24/30,80.0
2017-04-10 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-04-10 01:45,os-onos-nofeature-ha,compass,28/33,85.0
2017-04-10 01:45,os-odl_l2-nofeature-ha,compass,28/33,85.0
2017-04-10 01:45,os-nosdn-openo-ha,compass,29/30,97.0
2017-04-10 01:45,os-nosdn-nofeature-ha,compass,28/30,93.0
2017-04-10 01:45,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-04-10 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-04-10 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-04-10 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-04-10 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-04-10 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-04-10 01:45,os-odl_l2-sfc-noha,fuel,32/42,76.0
2017-04-10 01:45,os-odl_l3-nofeature-ha,fuel,35/39,90.0
2017-04-10 01:45,os-nosdn-kvm-ha,fuel,38/39,97.0
2017-04-10 01:45,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-04-10 01:45,os-odl_l2-nofeature-noha,fuel,35/39,90.0
2017-04-10 01:45,os-odl_l2-bgpvpn-ha,fuel,37/42,88.0
2017-04-10 01:45,os-odl_l2-sfc-ha,fuel,39/45,87.0
2017-04-10 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-04-10 01:45,os-odl_l2-bgpvpn-noha,fuel,39/42,93.0
2017-04-10 01:45,os-odl_l2-nofeature-ha,fuel,39/42,93.0
2017-04-10 01:45,os-odl_l3-nofeature-noha,fuel,33/36,92.0
2017-04-10 01:45,os-nosdn-nofeature-ha,fuel,38/39,97.0
2017-04-10 01:45,os-nosdn-lxd-noha,joid,12/24,50.0
2017-04-10 01:45,os-nosdn-nofeature-noha,joid,22/33,67.0
2017-04-10 01:45,os-odl_l2-nofeature-ha,joid,3/36,8.0
2017-04-10 01:45,os-nosdn-nofeature-ha,joid,21/33,64.0
2017-04-10 01:45,os-nosdn-lxd-ha,joid,12/24,50.0
2017-04-11 01:45,os-odl-gluon-noha,apex,18/36,50.0
2017-04-11 01:45,os-ovn-nofeature-noha,apex,6/33,18.0
2017-04-11 01:45,os-odl_l2-fdio-noha,apex,22/36,61.0
2017-04-11 01:45,os-odl_l3-fdio-noha,apex,4/30,13.0
2017-04-11 01:45,os-odl-bgpvpn-ha,apex,19/36,53.0
2017-04-11 01:45,os-odl_l2-fdio-ha,apex,21/36,58.0
2017-04-11 01:45,os-nosdn-fdio-ha,apex,4/30,13.0
2017-04-11 01:45,os-odl_l3-nofeature-ha,apex,18/33,55.0
2017-04-11 01:45,os-odl_l3-ovs-ha,apex,4/33,12.0
2017-04-11 01:45,os-nosdn-ovs-ha,apex,4/33,12.0
2017-04-11 01:45,os-nosdn-kvm-ha,apex,22/33,67.0
2017-04-11 01:45,os-nosdn-nofeature-ha,apex,22/33,67.0
2017-04-11 01:45,os-odl_l3-nofeature-ha,compass,25/30,83.0
2017-04-11 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-04-11 01:45,os-onos-nofeature-ha,compass,29/33,88.0
2017-04-11 01:45,os-odl_l2-nofeature-ha,compass,30/33,91.0
2017-04-11 01:45,os-nosdn-openo-ha,compass,29/30,97.0
2017-04-11 01:45,os-nosdn-nofeature-ha,compass,30/30,100.0
2017-04-11 01:45,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-04-11 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-04-11 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-04-11 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-04-11 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-04-11 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-04-11 01:45,os-odl_l2-sfc-noha,fuel,32/42,76.0
2017-04-11 01:45,os-odl_l3-nofeature-ha,fuel,34/39,87.0
2017-04-11 01:45,os-nosdn-kvm-ha,fuel,37/39,95.0
2017-04-11 01:45,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-04-11 01:45,os-odl_l2-nofeature-noha,fuel,35/39,90.0
2017-04-11 01:45,os-odl_l2-bgpvpn-ha,fuel,36/42,86.0
2017-04-11 01:45,os-odl_l2-sfc-ha,fuel,39/45,87.0
2017-04-11 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-04-11 01:45,os-odl_l2-bgpvpn-noha,fuel,39/42,93.0
2017-04-11 01:45,os-odl_l2-nofeature-ha,fuel,38/42,90.0
2017-04-11 01:45,os-odl_l3-nofeature-noha,fuel,33/36,92.0
2017-04-11 01:45,os-nosdn-nofeature-ha,fuel,39/39,100.0
2017-04-11 01:45,os-nosdn-lxd-noha,joid,6/24,25.0
2017-04-11 01:45,os-nosdn-nofeature-noha,joid,22/33,67.0
2017-04-11 01:45,os-nosdn-lxd-ha,joid,6/24,25.0
2017-04-11 01:45,os-nosdn-nofeature-ha,joid,22/33,67.0
2017-04-11 01:45,os-odl_l2-nofeature-ha,joid,3/36,8.0
2017-04-12 01:45,os-odl-gluon-noha,apex,18/36,50.0
2017-04-12 01:45,os-ovn-nofeature-noha,apex,6/33,18.0
2017-04-12 01:45,os-odl_l2-fdio-noha,apex,22/36,61.0
2017-04-12 01:45,os-odl_l3-fdio-noha,apex,4/30,13.0
2017-04-12 01:45,os-odl_l3-nofeature-ha,apex,17/33,52.0
2017-04-12 01:45,os-nosdn-kvm-ha,apex,22/33,67.0
2017-04-12 01:45,os-nosdn-fdio-ha,apex,4/30,13.0
2017-04-12 01:45,os-odl-bgpvpn-ha,apex,19/36,53.0
2017-04-12 01:45,os-odl_l3-ovs-ha,apex,4/33,12.0
2017-04-12 01:45,os-nosdn-ovs-ha,apex,4/33,12.0
2017-04-12 01:45,os-odl_l2-fdio-ha,apex,21/36,58.0
2017-04-12 01:45,os-nosdn-nofeature-ha,apex,21/33,64.0
2017-04-12 01:45,os-odl_l3-nofeature-ha,compass,26/30,87.0
2017-04-12 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-04-12 01:45,os-onos-nofeature-ha,compass,29/33,88.0
2017-04-12 01:45,os-odl_l2-nofeature-ha,compass,29/33,88.0
2017-04-12 01:45,os-nosdn-openo-ha,compass,29/30,97.0
2017-04-12 01:45,os-nosdn-nofeature-ha,compass,29/30,97.0
2017-04-12 01:45,os-nosdn-kvm-noha,fuel,35/36,97.0
2017-04-12 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-04-12 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-04-12 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-04-12 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
